Butikk;Longitude;Latitude;Forvalt.visitorAddress.addressLine;Forvalt.visitorAddress.postPlace;Forvalt.visitorAddress.zipCode;Kjøpesenter
DRESSMANN AS AVD 233 LARVIK;10,04764706;59,06881123;Yttersøveien 2;Larvik;3274;Nordbyen Kjøpesenter
MONTÉR REVETAL;10,26458178;59,36939231;Regata 5-7;Revetal;3174;
COOP ØST SA AVD 1149 COOP PRIX NEDRE EGGEDAL;9,437445217;60,13514911;Eggedalsveien 86;Nedre Eggedal;3358;
COOP PRIX GEITHUS 1147;9,968633265;59,9319559;Folkvangveien 1;Geithus;3360;
MASKE AS AVD KONGSVINGER;12,02638021;60,18982139;Østre Solørveg 122;Kongsvinger;2211;
MONTÉR ASKØY;5,23527909;60,41207614;Florvågvegen 19;Florvåg;5305;
BRILLELAND AVD 500 PORSGRUNN;9,64087974;59,13794573;Kulltangvegen 70;Porsgrunn;3921;Down Town
CLAS OHLSON AS AVD BRYN SENTER;10,82118668;59,90341797;Østensjøveien 79;Oslo;0667;Bryn Senter
CUBUS PYRAMIDEN AVD 927;18,97086186;69,63996232;Solstrandvegen 47;Tromsdalen;9020;AMFI Pyramiden
TOOLS AS AVD JESSHEIM;11,18587984;60,15084657;Energivegen 10;Jessheim;2069;
TELIA NORGE AS TELIA AVD STRØMMEN STORSENTER;11,00733283;59,94728603;Strømmen Storsenter Støperiveien 5;Strømmen;2010;
PRIX EIKEN AVD 034;7,231386067;58,46577797;Langebakk 39;Eiken;4596;
NG KIWI ROGALAND AS AVD 618 ØLENSVÅG;5,743296838;59,59741885;Haukelivegen 670;Ølensvåg;5582;
CLAS OHLSON AS AVD HØNEFOSS SENTER;10,25465572;60,16475047;Kong Rings gate 1;Hønefoss;3510;Kuben Hønefoss
KAPPAHL AS AVD 369 SVOLVÆR;14,55905828;68,23329326;Amfi Svolvær;Svolvær;8300;
BERGGÅRD AMUNDSEN & CO AS AVD SORTLAND;15,41303526;68,69040692;Strandgata 47;Sortland;8400;
MAXBO RYBOM AVD PROFF;10,95737292;59,21082441;Lislebyveien 23;Fredrikstad;1604;
LØVENSKIOLD HANDEL AS AVD 277 MAXBO KARIHAUGEN;10,92987124;59,93643283;Per Krohgs vei 2;Oslo;1065;
FLISEKOMPANIET AS AVD BILLINGSTAD;10,49778144;59,87540011;Billingstadsletta 18;Billingstad;1396;
EXTRA ØVREBYEN AVD 037;7,46235732;58,02963176;St.Helenaveien 2;Mandal;4517;
PRIX SKJOLDASTRAUMEN AVD 255;5,62079076;59,42869733;Skjoldastraumsvegen 1131;Skjoldastraumen;5567;
COOP MIDT NORGE SA AVD 19 COOP PRIX SVERRESBORG;10,35272387;63,41614229;Gamle Oslovei 8;Trondheim;7020;
PLANTASJEN NORGE AS AVD MJØNDALEN;10,03051765;59,74910491;Orkidehøgda 5;Mjøndalen;3050;
COOP MIDT NORGE SA AVD 43 COOP PRIX KVÅL;10,28088769;63,23140103;Vassfjellvegen 6;Kvål;7228;
COOP FINNMARK SA AVD EXTRA BOSSEKOP;23,2340422;69,96070599;Bossekopveien 1;Alta;9513;
COOP MIDT NORGE SA AVD 137 EXTRA HELL;10,91356507;63,44479401;Selbuvegen 26;Hell;7517;
COOP MIDT NORGE SA AVD 56 COOP PRIX STJØRDAL;10,91658143;63,46675991;Værnesgata 7A;Stjørdal;7503;
COOP ØKONOM SA AVD EXTRA BEKKEFARET;5,72714928;58,95099912;Hjalmar Johansens gate 2;Stavanger;4019;
SPAR KYVANNET;10,33577763;63,40409394;Kyvannsvegen 16;Trondheim;7025;
LYRECO NORGE AS AVD MINDE;5,34278818;60,35976176;Kanalveien 107;Bergen;5068;
VICTORIA AS AVD TRONDHEIM;10,40097574;63,39266275;Hornebergvegen 1;Trondheim;7038;
COOP SØRØST SA AVD 1194 EXTRA HOVLAND;10,05337683;59,06513316;Frankendalsveien 99;Larvik;3274;
FLÜGGER FARVE HAUGESUND;5,31102843;59,39690583;Svahaugstemmen 6;Haugesund;5535;
NG KIWI OSLO AKERSHUS AS AVD 308 FREDENSBORG;10,7512616;59,91882698;Møllergata 56-58;Oslo;0179;
VERO MODA TØNSBERG 88547;10,41176441;59,26928606;Jernbanegaten 1D;Tønsberg;3110;Farmandstredet
NG KIWI BUSKERUD AS AVD 570 GULSKOGEN;10,15797163;59,74252941;Guldlisten 35;Drammen;3048;Gulskogen Senter
BARNAS HUS NORGE AS AVD ULLEVÅL;10,73360107;59,94990056;Sognsveien 77;Oslo;0855;AMFI Ullevål
OBS SPORT FRITID OLRUD;11,0672608;60,82992806;Kårtorpvegen 1;Furnes;2320;
FLÜGGER FARVE ÅSANE;5,3373489;60,4701565;Liamyrane 6;Nyborg;5132;
SYNSAM OSLO LILLE GRENSEN;10,74162144;59,91371658;Lille Grensen 2;Oslo;0159;
MATCH VINTERBRO AVD 269;10,77129631;59,73973385;Vinterbro senter Sjøskogenveien 7;Vinterbro;1407;
SPAR DALE;5,8205255;60,59004008;Konsul Jebsensgata 10;Dalekvam;5722;
POWER NORGE AS AVD LEVANGER;11,28308113;63,73457452;Moafjæra 7B;Levanger;7606;
NG KIWI AGDER AS AVD 724 HOVDEN;7,357514842;59,55984847;Setesdalsvegen 4264;Hovden i Setesdal;4755;
MONTÉR LILLESTRØM;11,07318393;59,94809114;Isakveien 24;Lillestrøm;2004;
EUROPRIS ULSTEINVIK 499;5,85499404;62,3397633;Saunesvegen 10;Ulsteinvik;6065;
EUROPRIS LEVANGER;11,28136667;63,73351754;Moafjæra 12;Levanger;7606;
BGN RETAIL AS AVD ZIZZI GULSKOGEN;10,15797163;59,74252941;Guldlisten 35;Drammen;3048;Gulskogen Senter
AMER SPORTS NORGE AS AVD PEAK PERFORMANCE TRONDHEIM;10,40357822;63,43323732;Kjøpmannsgata 42;Trondheim;7010;
BILTEMA NORGE AS AVD 287 NARVIK;17,41183927;68,43546557;Bolagsgata 20;Narvik;8514;
LØVENSKIOLD HANDEL AS AVD 303 MAXBO HARESTUA;10,71509377;60,20437938;Hadelandsvegen 845;Harestua;2743;
H & M HENNES & MAURITZ AS AVD 863 BYPORTEN MO I RANA;14,12676785;66,31598042;Midtre gate 17;Mo i Rana;8624;
AS CHRISTIANIA GLASMAGASIN HOVEDADMINISTRASJON;10,50012594;59,87311965;Pustutveien 18;Billingstad;1396;
MATCH STORO AVD 254;10,775387;59,9468424;Vitaminveien 7;Oslo;0485;Storo Storsenter
PLANTASJEN NORGE AS AVD MOLDE;7,13152496;62,73935065;Moldelivegen 132;Molde;6412;
LØVENSKIOLD HANDEL AS AVD 276 MAXBO OLE DEVIKS VEI;10,83031272;59,91979006;Ole Deviks vei 40;Oslo;0668;
HG HANDEL AS AVD ULSTEINSVIK ULSTEINVIK SAUNESMARKA;5,88151638;62,33725285;Brendehaugen 1;Ulsteinvik;6065;
NORSK BUTIKKDRIFT AS COOP PRIX VOSS AVD 4793;6,42669734;60,62922908;Uttrågata 36;Voss;5700;
EXTRA EVENSKJER 1958;16,57192205;68,58375417;Skånlandsveien 77;Evenskjer;9440;
PRIX HATTENG 1955;19,9617102;69,26788268;Elvestrandveien 1;Oteren;9046;
EXTRA APELTUN;5,34532192;60,29794847;Nedre Nøttveit 12;Rådal;5238;
BARNAS HUS NORGE AS AVD TILLER;10,37745025;63,35908621;Ivar Lykkes veg 2;Tiller;7075;StorM-senteret
ZAVANNA AMFI ORKANGER AVD 507;9,84525266;63,29772823;Orkdalsveien 113;Orkanger;7300;AMFI Orkanger
TELIA NORGE AS TELIA AVD STORBYEN;11,1075065;59,28332597;Roald Amundsens gate 36;Sarpsborg;1723;Storbyen Kjøpesenter
MONTÉR LYNGDAL;7,04066013;58,13589047;Industriveien 1A;Lyngdal;4580;
PRINCESS AVD 608 NERSTRANDA;18,95449002;69,64620705;Nerstranda 9;Tromsø;9008;
OPTIMERA PROFFSENTER SANDNES;5,70567875;58,85606472;Brannstasjonsveien 21;Sandnes;4312;
H & M HENNES & MAURITZ AS AVD 835 CC VEST;10,6360473;59,91740458;CC Vest Lilleakerveien 16;Oslo;0283;CC Vest
DECADES JESSHEIM AVD 432;11,17183406;60,14276055;Storgata 6;Jessheim;2050;
EXTRA VIKASENTERET;11,10876215;60,78408016;Vikavegen 15A;Ottestad;2312;
COOP MARKED ILSENG;11,22168553;60,77445002;Gamlevegen 25;Ilseng;2344;
KID INTERIØR AS AVD 117 ALTI ARENDAL;8,76346154;58,45949214;Vesterveien 4;Arendal;4836;AMFI Arena
COOP MARKED SKÅBU;9,411210309;61,5266834;Skåbuvegen 2666;Skåbu;2643;
VERO MODA/OBJEKCT SARTOR 1641;5,12407613;60,35849587;Sartorvegen 12;Straume;5353;Sartor Senter
EXTRA GLOMFJORD;13,94247722;66,81642198;Ørnesveien 1;Glomfjord;8160;
RØNNEBERG AUTO INDUSTRI AS AVD BREIVIKA/ADMINISTRASJON;6,34996322;62,4706373;Lerstadvegen 510;Ålesund;6018;
FLISEKOMPANIET AS AVD TØNSBERG;10,42527417;59,26173797;Måkeveien 1A;Tønsberg;3112;
KAPPAHL AS AVD 352 NAMSOS;11,4910813;64,46760372;Namsos Storsenter Verftsgata 4;Namsos;7800;Namsos Storsenter
JYSK ALTA AVD 547;23,26871775;69,96368875;Bjørn Wirkolas vei 17;Alta;9510;
COOP ØST SA AVD 2458 EXTRA PILESTREDET PARK;10,73925256;59,92006183;Pilestredet Park 18;Oslo;0176;
VERO MODA MAGASINET 2268;10,20675198;59,74285386;Nedre Storgate 6;Drammen;3015;Magasinet - Drammen
BILTEMA NORGE AS AVD 225 KRISTIANSUND;7,78976854;63,10713042;Omagata 160;Kristiansund N;6517;
LYRECO NORGE AS AVD HAUGESUND;5,32281744;59,39644772;Raglamyrvegen 2;Haugesund;5536;
POWER VÅGÅ;9,09347601;61,8752448;Brennvegen 6E;Vågå;2680;
MODENA GRUPPEN AS AVD KRISTIANSAND;7,96862854;58,12483369;Lumberveien 23A;Kristiansand S;4621;
EUROPRIS KOLVEREID 426;11,59712345;64,86462989;Sentrumsgata 23;Kolvereid;7970;
PLANTASJEN NORGE AS AVD ASKIM;11,16872231;59,58497188;Henstad alle 5;Askim;1830;
JYSK JESSHEIM AVD 524;11,18936492;60,14390853;Henrik Bulls veg 100;Jessheim;2052;
COOP MIDT NORGE SA AVD 0180 BERGSTADBUKETTEN;11,38116024;62,57563408;Peder Hiortgata 7;Røros;7374;
COOP MIDT NORGE SA AVD 0009 COOP MARKED GLÅMOS;11,41881566;62,67378115;Stasjonsveien 5;Glåmos;7372;
COOP MIDT NORGE SA AVD 005 COOP MARKED MOSVIK;11,0043209;63,8161827;Nervikvegen 66;Mosvik;7690;
LØVENSKIOLD HANDEL AS AVD 327 MAXBO KNAPSTAD;11,03005848;59,61934427;Aslak Bøhles vei 4;Knapstad;1823;
COOP ØST SA AVD 1218 EXTRA BJERKE;11,02713403;60,25403131;Nannestadvegen 507;Maura;2032;
EXTRA MALMØ AVD 015;7,46596976;58,02612481;Søren Jaabæks vei 21;Mandal;4515;
EXTRA EYDEHAVN AVD 028;8,865672431;58,49997558;Formannsgata 1C;Eydehavn;4810;
BERGGÅRD AMUNDSEN & CO AS AVD TELEMARK;9,69072352;59,12433978;Floodmyrvegen 19;Porsgrunn;3946;
COOP ØST SA AVD 2166 EXTRA NESKOLLEN;11,3391563;60,12525022;Melkevegen 19;Hvam;2165;
COOP OPPDAL SA 09 COOP BYGGMIX OPPDAL;9,68596945;62,59311787;Inge Krokanns veg 17;Oppdal;7340;
COOP NORDVEST SA (2758) COOP PRIX LAUVSTAD;5,943273032;62,16403837;Velsvikvegen 5;Lauvstad;6133;
BERGGÅRD AMUNDSEN & CO AS AVD LARVIK;10,06523431;59,05036595;Elveveien 30B;Larvik;3262;
COOP NORDVEST SA (1512) EXTRA TINGVOLL;8,206936233;62,91013607;Vågavegen 171;Tingvoll;6630;
COOP NORDVEST SA (3100) FAGHANDEL RINDAL;9,21248869;63,05442591;Rindalsvegen 15A;Rindal;6657;
COOP ØST SA AVD 1107 EXTRA SKØYENÅSEN;10,83473405;59,90071489;Haakon Tveters vei 8;Oslo;0682;
COOP ØST SA AVD 1003 EXTRA HELLERASTEN;10,81645884;59,80797108;Valhallaveien 31;Sofiemyr;1412;
COOP ØST SA AVD 1111 COOP PRIX SLATTUM;10,92169648;60,00951156;Slattum terrasse 2;Slattum;1480;
HEIDENREICH AS SERVICESENTER SARPSBORG;11,04470149;59,30033788;Bjørnstadmyra 8;Grålum;1712;
BOHUS NORDÅS AS AVD ÅSANE;5,33476766;60,47045433;Liamyrane 5;Nyborg;5132;
EXTRA KRISTIANSAND AVD 100;7,98919409;58,14609163;Vestre Strandgate 36;Kristiansand S;4612;
COOP EXTRA EIKSMARKA 1135;10,62651965;59,94329765;Vollsveien 180;Eiksmarka;1359;
KAPPAHL AS AVD 289 FARMANDSTREDET;10,41176441;59,26928606;Jernbanegaten 1D;Tønsberg;3110;Farmandstredet
COOP ØST SA AVD 1061 COOP PRIX TORSNES;11,04891416;59,18480293;Torsnesveien 207;Gamle Fredrikstad;1634;
NORSK BUTIKKDRIFT AS EXTRA BRYGGEN AVD 4552;23,69292451;70,66595996;Strandgata 52-62;Hammerfest;9600;
NG KIWI VEST AS AVD 889 SØREIDE;5,27039651;60,31559366;Ytrebygdsvegen 41;Søreidgrend;5251;
MONTÉR STORSTEINNES;19,24027411;69,24224877;Meieriveien 20;Storsteinnes;9050;
BGN RETAIL AS AVD ZIZZI ØSTFOLDHALLEN;10,99305616;59,25156821;Dikeveien 28;Rolvsøy;1661;
HUGO BOSS SCANDINAVIA NUF;10,7403126;59,9119577;Akersgata 16;Oslo;0158;Vestby Outlet
OPPLAND HAGESENTER AS;10,66955282;60,78607729;Kallerudlia 2;Gjøvik;2816;
FARRISEIDET DAGLIGVAREDRIFT AS;10,0100203;59,05435821;Brunlanesveien 8;Larvik;3268;
BEHA SPORT AS;9,66266211;59,13762497;C.E. Berg-Hanssens gate 14;Porsgrunn;3917;
LENSIT.NO AS;5,32499675;59,38916137;Stølsmyr 22;Karmsund;5542;
KNOLL & TOTT LONE AS;5,45651833;60,37523671;Hardangervegen 700;Haukeland;5268;
BUNNPRIS ELGESETER AS;10,39533078;63,41952457;Elgeseter gate 18;Trondheim;7030;
AXEL BRUUN SPORT AS;10,39157111;63,43154088;Prinsens gate 30;Trondheim;7011;
MC HUSET NYDAL AS;11,01461968;60,85140537;Høsbjørvegen 2A;Furnes;2320;
SKOGHOLT YRKESBEKLEDNING AS;10,14954171;59,74624958;c/o Skogholt Hanskefabrikk AS Syretårnet 20;Drammen;3048;
FARSUND BUTIKKSENTER AS;6,79513748;58,09559116;Listerveien 46;Farsund;4550;
SLITU KOLONIAL AS;11,2798434;59,58091671;Morstongveien 56;Slitu;1859;
FALDMO OG SLETMOE MAT AS;12,25587172;61,3143569;Vestsidevegen 6;Trysil;2420;
TORILL LUNDVOLLEN AS;10,81841558;60,67751369;Rådhusgata 27;Lena;2850;
BUNNPRIS VERDAL AS;11,48659976;63,79081417;Jernbanegata 9B;Verdal;7650;
SKJERVØY MATGLEDE AS;20,97664671;70,01629671;Ørnveien 1;Skjervøy;9180;
HARALD ANTHONSEN AS;17,41406379;68,40741904;Ankenesveien 10;Ankenes;8520;
HK SANNERUD AS;11,08787936;60,80869245;Furnesvegen 134;Hamar;2318;
RAUDEBERG MAT AS;5,135836247;61,98125071;Nedrevegen 100;Raudeberg;6710;
TORJESEN JERNVARE AS;7,99127875;58,14566784;Skippergata 4;Kristiansand S;4611;
FOLLDAL DAGLIGVARE AS;9,99325616;62,13435982;Liavegen 1;Folldal;2580;
BERIT EGSTAD AS;10,35309864;60,69645111;Hovlandsvegen 1A;Hov;2860;
LUNDTO AS;5,3052457;60,42476075;Øyjordsveien 1;Bergen;5038;
ELKJØP STORMARKED ELVERUM AS;11,58302272;60,89497924;Olav Sæters veg 4;Elverum;2413;
SKEIDAR BODØ AS;14,41782648;67,27677189;Plassmyrveien 50;Bodø;8008;
SAGAMAT AS;7,72745855;63,11307197;President Christies gate 19;Kristiansund N;6509;
KROGH OPTIKK H.IVERSEN AS;10,39748927;63,43084612;Nordre gate 2;Trondheim;7011;
HAVNEGJERDE DAGLIGVARER AS;6,13816837;62,47040076;c/o REMA 1000 Strandgata Nedre Strandgate 57;Ålesund;6005;
BJERKVIK MØBLER AS;17,56079088;68,557072;Nordmoveien 83;Bjerkvik;8530;
NYE SKOTHEIM AS;6,468739454;62,78241946;Vassbekkvegen 7;Harøy;6296;
RAHIMI MAT AS;10,68993994;60,79578081;Nedre Torvgate 4;Gjøvik;2815;
EXTRA LEKER TRONDHEIM AS;10,37546598;63,35522793;v/JULA Ivar Lykkes veg 10;Tiller;7075;
BOHUS BODØ AS;14,41587253;67,28080151;Gamle Riksvei 21;Bodø;8008;
BOHUS HAMAR MØBLER AS;11,0672608;60,82992806;Kårtorpvegen 1;Furnes;2320;
MEGAFLIS LARVIK AS;10,05920258;59,04306365;Elveveien 10;Larvik;3262;
MAGNUS HUSBY AS;7,72932741;63,10851127;Langveien 1;Kristiansund N;6509;
RINGO BODØ AS;14,36789928;67,27773142;c/o Ringo Bodø Hundestedveien 3;Bodø;8003;
KÅFJORD HANDEL 1 AS;20,77597401;69,52108406;Trollvikveien 77;Birtavarre;9147;
HADELAND HAGESENTER AS;10,55096129;60,3981736;Nordre Ålsvegen 6;Jaren;2770;
EXTRA LEKER SKIEN AS;9,588548;59,19987582;Sliperivegen 10;Skien;3718;
HJERTENES JERNVARE AS;6,04330033;59,0185064;Direktør Sæthersgate 34;Jørpeland;4100;
INTERSPORT RØROS AS;11,38116024;62,57563408;Peder Hiortgata 7;Røros;7374;
ANDERS BIDSTRUP AS;11,97635115;60,20207;c/o REMA 1000 Langeland Industrivegen 5;Kongsvinger;2212;
HANDELSHUSET LANGMOHEIA AS;14,15906279;66,31765665;Nordlandsveien 94;Mo i Rana;8626;
GJØVIK SPECSAVERS AS;10,69021883;60,794816;Storgata 10;Gjøvik;2815;
TID & SYN AS;7,97197177;58,2702707;Sentrumsvegen 55;Vennesla;4700;
BOHUS HADELAND AS;10,53299574;60,40673551;Storlinna 125;Jaren;2770;
SALTEN SYNSSENTER AS;15,39682834;67,26845339;Terminalveien 5;Fauske;8208;
SKEIDAR HØNEFOSS AS;10,24892321;60,15316006;Barbroveien 7;Hønefoss;3511;
SPORT 1 BRØNNØYSUND AS;12,20828262;65,47282633;Storgata 58;Brønnøysund;8900;
SYNSHJELPEMIDLER AS;10,72774451;59,92579969;4. etasje Sporveisgata 10;Oslo;0354;
BLOMSTERFRYD AS;5,84901459;61,45199623;v/ Elvetorget Naustdalsvegen 1A;Førde;6800;
FØRDE DAGLIGVARE AS;5,47573041;59,61179095;Tingvegen 31;Førde i Hordaland;5555;
COOP EIDFJORD SA;7,06781153;60,46671626;Ostangvegen 11;Eidfjord;5783;
KIRKEBUKTA DAGLIGVARE AS;9,41513705;58,87281823;Ytre Strandvei 36;Kragerø;3770;
BORREVEIEN SUPERMARKED AS;10,46298829;59,39377095;Borreveien 92;Horten;3186;
SKUDENES HANDEL AS;5,23658878;59,15718399;Syrevegen 2;Skudeneshavn;4280;
RIKTIGE LEKER AS;10,60199561;59,94836742;Grini Næringspark 12;Østerås;1361;
EIDSVÅG DAGLIGVARER AS;5,32249497;60,43782206;Ervikveien 11;Øvre Ervik;5106;
VAREHUSET ROSENDAL AS;6,00988705;59,9864454;Skålagato 37;Rosendal;5470;
KVELDE MATSENTER AS;9,96462274;59,19044674;Holmfossveien 22;Kvelde;3282;
BJØRGEVEIEN DAGLIGVARER AS;5,24703517;60,34117355;Kjerreidvika 1;Fyllingsdalen;5141;
SØRLIE-SANNES DAGLIGVARE AS;10,69218402;60,7843384;Ringvegen 5;Gjøvik;2816;
BYGGMARKED BYTÅS AS;7,97410651;63,01098064;Arnvika 5;Øydegard;6670;
FRISTADSENTERET AS;7,99004243;59,56825533;Vinjevegen 178;Vinje;3890;
ARVE NYHUS AS;10,61255711;60,71931453;Storgata 7;Raufoss;2830;
NORDBYHAGEN MAT AS;10,99466345;59,93431054;Nordbyringen 1;Lørenskog;1474;
NORWAY DESIGNS AS;10,74090695;59,91374471;Lille Grensen 7;Oslo;0159;
JAN ARVE HEVRØY AS;6,03806121;59,01706181;Stålverksvegen 53;Jørpeland;4100;
SKEIDAR TØNSBERG AS;10,4294891;59,27565789;Industrigaten 2;Tønsberg;3117;
HANS KJØSTELSEN FARVEHANDEL AS;10,92245482;59,21978924;Floaveien 4;Fredrikstad;1610;
EINAR HILDENES AS;5,98574693;61,9075303;Sjøgata 19;Nordfjordeid;6770;
FUTTEN AS;10,40714614;59,61778489;Storgaten 64;Svelvik;3060;
ANDREAS MÆHLUM AS;10,7013355;60,92883124;Storgata 113B;Moelv;2390;
ANTHONY SANDBERG AS;11,04770664;59,95624021;Storgata 16;Lillestrøm;2000;
PETTER ANDRESEN AS;8,56783318;62,67266958;Sunndalsvegen 17;Sunndalsøra;6600;Alti Sunndal
SESAM LØTEN AS;10,75552758;59,90892719;Dronning Eufemias gate 6B;Oslo;0191;
FUTURA MAT AS;7,78107556;63,11047864;Industriveien 17;Kristiansund N;6517;AMFI Futura
BOHUS MOSS AS;10,6965053;59,41569808;Årvollskogen 1;Moss;1529;
MAX GAUSA AS;16,09991345;69,30951921;c/o REMA 1000 ANDENES Industriveien 7;Andenes;8480;
TORE HENRIKSEN AS;5,30673164;59,39541807;Spannavegen 151;Haugesund;5535;
INI STYLE SARTOR AS;5,19214376;60,36522032;Alvøens skolevei 19;Godvik;5179;Sartor Senter
HUSNES LAVPRIS AS;5,76076058;59,86266819;Opsangervegen 1;Husnes;5460;
SKEIDAR TILLER AS;10,37745025;63,35908621;Ivar Lykkes veg 2;Tiller;7075;Tiller Torget
LINDQVIST AS;5,34197321;60,36735241;Fjøsangerveien 70A;Bergen;5068;
NYKIRKE MAT AS;10,38272762;59,42459844;Kopstadveien 3;Nykirke;3180;
BOHUS GJØVIK AS;10,66955282;60,78607729;Kallerudlia 2;Gjøvik;2816;
CDC NORWAY AS;10,74238143;59,91218919;Nedre Slottsgate 13;Oslo;0157;
VATNE LAVPRIS AS;6,593204102;62,54504756;Vatnevegen 15;Tennfjord;6264;
MANDAL SPECSAVERS AS;7,45344354;58,02702682;Bryggegata 22;Mandal;4514;
SPORT OUTLET HAMAR 15 AS;11,04671992;60,79870127;Aslak Bolts gate 48;Hamar;2316;
NESTTUN BLOMSTER AS;5,35422888;60,31746345;Østre Nesttunvegen 16;Nesttun;5221;
BLOMEN AS;5,25173032;60,28433601;Lilandsvegen 3;Blomsterdalen;5258;
TESS NORD AS AVD MOLDE;7,28223255;62,76810583;Årøsetervegen 6;Molde;6422;
BRILLELAND AVD 509 JÆRHAGEN;5,626291296;58,77931345;Solavegen 25;Kleppe;4351;Jærhagen
ONLY STORES NORWAY AS AVD 7 ONLY CITY LADE;10,44543396;63,44485753;Haakon VII's gate 7;Trondheim;7041;City Lade
SYNSAM TRONDHEIM CITY SYD;10,37894487;63,36190794;Østre Rosten 28;Tiller;7075;City Syd
BGN RETAIL AS AVD ZIZZI STØMMEN STORSENTER;11,00733283;59,94728603;Støperiveien 5;Strømmen;2010;Strømmen Storsenter
COOP SØRØST SA AVD 2598 EXTRA SEMSBYEN;10,33136909;59,28293427;Semsbyveien 81;Sem;3170;
CLAS OHLSON AS AVD TORVET LILLESTRØM;11,04873239;59,95602645;Torvet 6;Lillestrøm;2000;
JOKER HAUGESUND;5,26900712;59,41371526;Sørhauggata 152;Haugesund;5527;
COOP ØKONOM SA AVD PRIX HELLVIK;5,87287076;58,48096481;Trosavigveien 10;Hellvik;4375;
COOP ØKONOM SA AVD EXTRA PARADIS;5,7406872;58,95732197;Lagårdsveien 80;Stavanger;4010;
COOP ØKONOM SA AVD PRIX BADEDAMMEN;5,74904978;58,97160727;Banevigsgata 7;Stavanger;4014;
LOTHE & MOTZFELDT AS AVD HANDEL;10,19889161;59,73999813;Grønland 9;Drammen;3045;
COOP SØRØST SA AVD 2629 EXTRA HORTEN HANDELSPARK;10,46200988;59,40132575;Trimveien 41A;Horten;3188;
COOP SØRØST SA AVD 2691 EXTRA HOVENGA;9,66083497;59,14350701;Dr.Munks gate 6;Porsgrunn;3912;
COOP SØRØST SA AVD 2733 EXTRA ILEBREKKE;10,4757435;59,29258366;Barkveien 4;Tønsberg;3114;
JULA NORGE AS AVD 627 HØNEFOSS;10,25119982;60,14617204;Hvervenmoveien 2A;Hønefoss;3511;
EXTRA SANDVIKA STORSENTER 2672;10,51929183;59,88638967;Sandviksveien 184;Sandvika;1337;
EXTRA FABRIKKVEIEN;10,93438202;60,88779488;Fabrikkvegen 6;Brumunddal;2383;
FELLESKJØPET HARSTAD 2130 BUTIKK;16,58588989;68,78132858;Stangnesterminalen 9;Harstad;9409;
EXTRA STORMYRA;14,41961223;67,27679629;Gidsken Jakobsens vei 41;Bodø;8008;
EXTRA ANDENES;16,09916077;69,31033122;Industriveien 4;Andenes;8480;
COOP PRIX STORGATA;14,38667322;67,28481014;Storgata 48;Bodø;8006;
EXTRA HUSNES AVD 269;5,75479152;59,86341446;Heiamyro 11;Husnes;5460;
EXTRA GRIMSTAD AVD 44;8,58892597;58,33477313;Guldmandsveien 2;Grimstad;4876;
EXTRA PARK+ AVD 288;5,30257846;59,38500815;Ystadvegen 1;Haugesund;5538;
PRIX BREMNES AVD 263;5,17950153;59,79469922;Kyrkjegardsvegen 1;Bremnes;5430;
COOP NORDVEST SA (1481) EXTRA GOSSEN;6,88650114;62,80615887;Aukraringen 2;Aukra;6480;
FLYING TIGER COPEHNAGEN XHIBITION;5,32627104;60,3929854;Småstrandgaten 3;Bergen;5014;Xhibition
COOP NORDVEST SA (1543) EXTRA HAREID;6,028191143;62,37069392;Strandgata 78;Hareid;6060;
COOP ØST SA AVD 2624 EXTRA VARNAVEIEN;10,68375141;59,41708199;Varnaveien 43E;Moss;1526;
COOP ØST SA AVD 2694 EXTRA STABBURVEIEN;10,96474061;59,236917;Stabburveien 1;Fredrikstad;1617;
COOP ØST SA AVD 2833 EXTRA GRESSVIK;10,90557846;59,21723522;Storveien 79;Gressvik;1621;
FELLESKJØPET TYNSET 4359 BUTIKK;10,78351898;62,27894959;Tomtegata 6;Tynset;2500;
FELLESKJØPET KLETT 1600 BUTIKK;10,30429545;63,32543942;Heimdalsvegen 213;Leinstrand;7083;
LØVENSKIOLD HANDEL AS AVD 326 MAXBO RJUKAN;8,66794582;59,8804149;Svaddevegen 158;Rjukan;3660;
ESTEE LAUDER COSMETICS AVD OSLO CITY;10,75154397;59,91260664;Stenersgata 1A;Oslo;0050;Oslo City
SAINT-GOBAIN DISTRIBUTION NORWAY AS ØAV;10,89921478;59,9556231;Østre Aker vei 260;Oslo;0976;
RØDSAND KONTORSPAR;14,56092938;68,23451445;Lofotgata 38;Svolvær;8300;
MONTÉR FINNSENS;17,97265935;69,23545872;Strandveien 56;Finnsnes;9300;
SPAR BAGN;9,55382186;60,82289804;Storebruvegen 3;Bagn;2930;
HELGØ MENY BOGAFJELL;5,75328017;58,82103327;Bogafjellveien 65;Sandnes;4324;
MONTÉR KARMØY;5,24238246;59,279547;Bleikmyrvegen 9;Veavågen;4276;
AS SPAR KJØP AVD STOA VEST;8,71154576;58,46550053;Sagvannsveien 36;Arendal;4848;
VERO MODA KRISTIANSAND - MARKENSGAT 300101;7,99216456;58,1462052;Markens gate 30;Kristiansand S;4611;
FREDRIK & LOUISA AS AVD LAGUNEN;5,33115459;60,29686524;Laguneveien 1;Rådal;5239;Lagunen Storsenter
CLAS OHLSON AS AVD STJØRDAL;10,92426802;63,46877159;Stokmovegen 2;Stjørdal;7500;Torgkvartalet
